"","fips_code","total_cases_per_100k","total_deaths_per_100k","E_TOTPOP","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT"
"157","05089",25276.545400769,591.540964211772,16905,30.1,7,19.9,12.3,7.3,28.8,18.4,25,4.1,0.3,7.5,1.2,17.8,2.1,4.2,0.9,12.6
"158","05091",28100.8387610702,496.696499695422,42682,33.4,7.7,25.3,13.3,10.2,16.6,23.6,19.3,10.7,0.1,33,5.7,12.7,3.7,8.9,3.2,20.4
"159","05093",41525.2347563242,589.678154654245,40361,33.8,9.8,23.3,17.2,8.3,15,26,20.8,9.8,0.8,43.5,3.3,6.5,3.1,10.4,2,18.8
"160","05095",34433.4757624871,574.627965227641,6787,34.7,11,22.4,19.8,8.7,23.5,21.6,24.6,6.4,0,46.1,3.3,15.6,5.5,15.6,1.4,26.9
"161","05097",22232.6125073057,794.856808883694,8555,31.7,7.3,16.2,13.3,11.7,27,18,26.9,4.7,1.2,10.2,0.8,28.1,0.7,4.6,1.5,23.8
"162","05099",34141.341051616,578.871201157743,8292,37,7.8,29,10.4,4.9,21,22.5,22.4,8.4,0.1,37.3,2.4,24.2,3.1,4.6,2.2,32.4
"163","05101",28896.8659395278,717.934557503796,7243,23.5,3.8,20.8,15.1,6.1,26.7,19.4,19.4,3.5,0,8,1.6,12.4,1.7,2.2,1,24.4
"164","05103",30544.9880562682,561.797752808988,22606,32.1,6.5,21.2,11.8,6.5,20.6,22.4,26.9,8.8,0.1,45.6,0.8,14.9,1,12.4,1.7,18.4
"165","05105",30263.5504724018,417.702635504724,10055,29.4,4.6,14.3,9,5.3,20.3,22.4,23.5,4.5,0.3,9.5,0.2,22,3.8,6.1,1.5,20.9
"166","05107",36157.0878885971,671.837781713797,16373,44.4,13.3,27.3,18,7.6,19.6,26.4,22.5,11.6,0,66.2,4.2,11,2.3,13.9,1.3,23.9
"167","05109",29691.3277804997,470.357667809897,10205,29.1,3.1,19.1,11.3,10.2,20.5,21.7,24,3.7,1.4,14.8,0.9,24.2,3.4,4.9,2,23.2
"168","05111",44744.9667347915,608.775057616211,22997,35.2,5.1,22.7,18.2,9.3,18.3,23.9,23.6,8.4,0.1,14.9,1.4,12.5,1.3,8.7,1.5,21.5
"169","05113",24442.8394552208,835.740817168798,19384,30.9,9,19.3,12,9.5,22.7,22.7,21.9,4.1,0.9,12.9,2.4,18.1,2.1,5.3,0.8,22
"170","05115",33507.6801890508,357.621110673493,63475,31.5,4.8,25.1,14.7,8.5,15.9,22.9,18.9,7.3,1.8,17.7,3.4,13.2,2.2,4.5,5.1,16.4
"171","05117",30205.6711695266,571.984909334307,8217,26.3,4.1,16.4,14.4,7.2,23.6,20,23.3,4.9,0.7,15.8,2.2,21.5,0.3,4.6,1.9,28.4
"172","05119",32545.277438856,334.402819829183,398322,26.6,5.2,28.2,7.9,8.8,16.2,23,15.6,8.6,1.5,49.6,15.3,4.6,1.8,7.4,1.8,14.3
"173","05121",35882.7004672646,590.794349857672,18619,35.1,7.5,21.2,12.6,7.5,19.7,23.8,22.3,3.9,0.9,9.8,1.3,11.7,3,6,1.7,29
"174","05123",37181.2602645,475.408419050912,23138,42.9,6.6,30.3,15.8,8.7,17.4,21.3,20.9,12.3,2.2,61.3,3,11.2,1.8,12.9,12.8,25.5
"175","05125",31473.2070845566,333.903280962675,123988,17.3,3.8,18.7,8.1,5.8,18.3,23,15.8,5.8,0.9,18.4,4.7,15.5,1.8,3.7,1,12.6
"176","05127",31334.2113261068,506.534292371594,9871,28,5.7,18.7,16.2,10.5,20.8,23.2,20.3,4.4,1.8,16.7,1.3,16.5,2.7,9.3,0.8,26.8
"177","05129",33159.8984771573,672.58883248731,7880,38.4,5.2,20.5,18,5.7,25.3,20.2,26.5,2.9,0.3,11.8,1.9,18.8,0.3,7.7,1.1,27.2
"178","05131",31404.0753916245,464.956624851776,128184,28.7,5.2,22.9,15,11.2,16.5,23.8,20.9,7.2,3.4,32.3,8.7,3.3,3.3,6.3,1.5,17.7
"179","05133",45453.4028781499,521.586124552253,15913,32,4.6,19.3,26.5,18.4,13.7,28.3,14,7.4,8.8,45.2,0.8,24.6,8.4,4.7,0.7,22.3
"180","05135",33021.4671105499,688.784295718058,17422,31.3,6.2,22.4,15.4,5.8,25.3,20.7,24.3,6.2,0.1,8.7,1.5,12.1,2.3,4.8,1.2,31.5
"181","05137",31082.0624546115,661.663842491729,12393,39.1,5.4,21.8,13.9,8.6,27.3,19.8,27.9,7.9,0,9.6,1.4,24.9,3.2,7.6,1.2,39.7
"182","05139",29916.2694834471,543.604276697154,38815,28.8,3.7,23.8,12.8,6.2,18.4,23.9,16.3,6.2,0.8,39.6,1.2,20.5,3.2,5.2,1.4,23.2
"183","05141",28157.2327044025,421.383647798742,15900,34.6,4.7,24.3,15.6,9.4,26.8,19.4,26.4,6,0.5,8.1,3.1,20.2,2.3,6.4,1.2,24.4
"184","05143",33191.553020042,283.425854421807,247331,25.6,4.3,25.4,13,12.2,12,23.7,11,6.3,4.6,34.5,14.5,4.7,4.2,4.6,3.3,13
"185","05145",36084.960709562,440.882802977255,77118,29.6,5.2,23.7,13.7,9.6,16.5,23.2,18.7,8.6,0.5,14,5.5,19.3,2.2,6.3,4.4,16.7
"186","05147",37434.0949033392,511.263780156574,6259,33.4,6.7,22.1,15.6,6.9,24,21.5,18.1,5.5,0.3,30.7,2,13.5,1.4,10.9,2,38
"187","05149",37705.2403893422,580.080621374496,20342,30.9,3.9,16.8,22.6,8.2,17.5,23.8,18.2,4.4,5.8,26.1,4.7,15.5,6.2,5.8,1.6,22.3
"188","06001",24580.2588376288,133.187244075842,1663823,14.1,4.9,23.5,10.8,4,14.6,20,9.5,4.6,7.4,70.7,23,1.2,7.4,9.3,2.1,7
"189","06003",9438.94389438945,0,1515,18.3,4.9,11.5,6.7,6.4,25.5,22.8,13.5,3.4,1.7,41.9,21.5,1.8,2,3.4,4.6,10.1
"190","06005",28846.3908125293,241.516129827242,40577,14.8,6,29.5,9.5,4.8,26.9,15.4,18.1,2.5,1.1,25.1,3.7,6.9,2.7,5.4,7.5,13.1
"191","06007",24590.2483556097,233.140610004448,213605,28.2,7.1,32.3,9.7,6.6,18.2,20.1,16.4,5,2.5,31.2,8.9,11.1,3.8,6.1,2.9,10.1
"192","06009",21311.9061172659,313.088409160573,45674,21.4,6.2,32.2,7.4,5.8,28.8,16.8,21.3,3.2,0.6,21.7,1.4,6.5,2,2.1,1.1,14.3
"193","06011",24881.9403053505,110.036220255834,21811,22.6,7.4,27.6,26.7,9.1,15.1,26.6,13.1,8,14.6,66.5,2.2,6.2,5.1,4.6,1.1,19.4
"194","06013",25784.3302530086,137.100825013246,1162648,13.5,5.8,22.4,10.3,4.7,16.4,22.2,11.2,5.7,5.9,59.4,13.1,1.5,5.6,5.1,1,5.2
"195","06015",30831.6947054111,222.12511834535,27462,25.3,6.3,27.6,16.8,6.1,19.2,21.1,19.3,4.5,1.6,39.3,4.7,20.2,3,7.3,8.5,10.2
"196","06017",20661.0923620203,128.838419929791,191713,13.7,4.6,25.1,5.3,4.2,22.2,19.7,12.3,3.9,1.2,24.5,4.4,5.5,2.3,3.8,1,8.2
"197","06019",33046.3760066648,299.817511008847,1008280,30.8,8.6,33.6,21.7,7.2,12.5,28.1,12.9,8.7,10.2,72.6,9.7,4,10.5,7.4,1.9,14.5
"198","06021",27525.5609449698,202.393830477719,28657,25.9,7.7,28.7,22.2,10.9,16.9,26.5,12.7,4.4,8,50.4,9.8,13.5,4.1,3.6,0.9,14
"199","06023",21682.6315634825,125.613375253431,136132,29.8,9.2,37.2,8.7,6.1,18.9,18.8,17.9,6.2,1.7,28.4,4.5,7.7,4.1,7,3,11.1
"200","06025",50835.2916281505,546.837585895823,179578,35.5,13.2,34.8,28.7,6.8,13.2,28.4,14.2,9.8,19.8,90.4,7.5,9.9,9.4,6.3,4.6,12.5
"201","06027",32731.4249296298,334.590259705773,18829,19.7,4.9,27.2,6.9,6.7,23.8,20.4,16.7,4.1,0.9,40.4,2.1,23.1,2.1,5.2,4.2,17.5
"202","06029",33824.7601950858,275.890054174574,906883,32.2,8.4,34.1,23.4,7.8,11.3,28.8,11.4,9.2,10,68.5,6.3,7.4,9.6,6.4,3,11.9
"203","06031",44456.6108251647,318.657181260859,152515,27.8,9.2,31.1,25.5,7.4,10.5,26.9,12.4,8.4,10.2,69.9,6.6,4.3,8.3,4.8,8.5,13.2
"204","06033",22136.3048335882,241.091379513113,68024,28.5,10.4,32.4,13.4,6.5,23.2,21.3,19.8,4.9,3.1,33.5,3.3,21,4.1,5.6,1.5,16.1
"205","06035",35666.5516267687,210.209268032504,31873,23.6,7.9,28.1,19.5,7.4,15.2,17.1,17.9,5.8,2.3,37,3.4,12.5,2.6,5.1,25.2,13.7
"206","06037",37663.1554370721,362.786803251385,9936690,22.7,7,33.9,19.7,9,14.2,21.1,10.6,5.9,12.5,74.8,27.7,1.6,11,8.7,2,9.7
"207","06039",35462.3099279459,240.392259114873,157243,30.9,11.1,30.3,27.9,7.6,14.2,27.3,13.9,7.7,12.4,68.3,4.6,6.5,10.9,4.3,4.3,10.9
"208","06041",21411.9814960554,121.696066952032,260485,10.4,5.8,20.9,6.6,3.7,23.2,19.6,9.6,4.4,4.3,30.8,13,1.2,4.2,4.6,2.6,5.1
"209","06043",21868.0677174548,192.644483362522,17130,24.4,6.2,29.2,8.1,7.2,29.3,17.1,18.9,6.2,2.4,22.7,3.3,16.8,3.8,5.2,10.2,15.4
"210","06045",24019.9681825663,159.087168796972,91145,25.4,9.1,33.4,13.2,9.2,23.3,21.1,18.7,7,4.4,37.2,4.4,9.9,4.9,8,2.7,14
"211","06047",32228.9135286408,319.883807432074,282290,30,10.7,31.8,28.6,9,11.4,29.2,12.8,9.6,13.7,74.8,4.6,6.8,8.6,7.2,2,10.8
"212","06049",15894.1162871344,127.152930297075,8651,27.2,7.6,20.1,11.7,8.7,29.7,18.9,17.4,5.8,2.6,24.1,2.8,11.6,2.2,5.7,6.5,20.7
"213","06051",27626.9006732733,60.5189499962176,13219,15.6,1.9,22.1,12.8,14.7,15.7,19,8,1.6,4,35.8,18.1,6.3,4.6,2.4,3.4,10.3
"214","06053",28291.0086401331,185.325256107621,437609,21.5,5.3,28.8,26.6,9.9,14.3,25.8,9.2,5.6,16.9,71.4,11.3,4.4,14,4.8,4.1,8.1
"215","06055",26588.9768823153,134.659057823327,137384,14.1,5.2,25,15.6,6.1,20.2,20,12.2,4.7,7.5,49.6,10.4,6.9,6.5,4.9,3,7.2
"216","06057",22308.0080530091,135.845663689138,102322,17.4,4.4,31.9,4.9,5.6,28.4,17,13.7,3.2,1.2,16.9,4,5.1,1.4,4.1,1.4,9.5
"217","06059",25205.8829179772,256.580080731236,3175227,16.1,5.4,25.8,13.2,6.9,15.4,21.4,9.1,4.9,8.8,61.5,20,2.6,8.8,4.6,1.6,6.3
"218","06061",22798.3709125251,168.466926376264,406608,11,4.3,23.6,5.1,3.3,20,21.9,11.2,4.5,1.7,31.1,7.7,2.8,2.1,3.8,1.3,7.1
"219","06063",22035.6234096692,76.3358778625954,19650,18,8,23.8,5.9,5,29.6,17.4,18.2,3,0.6,18,2.2,10,2.7,4.5,2.2,15.4
"220","06065",32225.4039638821,283.516643637113,2429487,19.7,6.7,30.2,16.9,8.1,14.8,24.6,11.6,6.3,7.5,67.6,7.7,8.7,7.4,4,1.6,8.2
"221","06067",26321.9417797875,227.70864691292,1579211,20.9,6.3,30.8,11.6,5.2,14.6,23.1,12.3,6.9,6.3,57.8,13.2,2.3,5.7,6.2,1.6,7.2
"222","06069",29337.6368662456,185.319599091934,64753,14.4,6.2,22.3,16.3,6.2,13.2,25.4,10.7,6.6,9.1,69,2.4,3.6,7,3.2,0.6,6.9
"223","06071",34417.212435504,374.765599526361,2180563,23.5,7.2,32.3,18.6,8.6,11.9,25.9,11.4,7.7,7.5,74.1,10.5,5.7,9.1,4.5,2,9.3
"224","06073",32729.722245274,178.040496689517,3289701,17.5,6.3,29.3,11.3,7.3,14.7,21.2,10.4,5.4,6,56.4,22.3,3.4,6.8,5.4,3,6.2
"225","06075",25083.0752165596,142.297153116907,851036,16.2,5.4,21.1,11.2,3.6,16.7,13.6,10.8,2.9,10.8,61.7,39.2,0.1,6.7,29.9,2.7,8.3
"226","06077",29436.2013997139,313.556440800827,779445,21.8,7.2,29.3,19.8,6.5,13,26.6,12.2,7.7,9.3,71.3,8.6,3.3,8.5,5.2,2.3,10.1
"227","06079",26756.0487306185,204.109161129096,281712,18.2,5,29.1,7.9,5.9,21.1,17.4,13,3.8,3,33.1,5.9,7.5,3.6,3.8,5.2,8.5
"228","06081",26170.5004971826,99.8342724560821,754250,10.3,4.5,19.2,9.4,3.8,16.9,19.9,8.7,3.5,6.6,63,22.1,1.1,7.3,5.6,1.6,5.4
"229","06083",27205.4050533116,172.950924613612,445213,22.6,6,29.3,17.9,9.6,15.9,22.1,10.9,5.2,10.2,57.4,14.2,4.5,10.3,6.3,4.9,8.2
"230","06085",26338.4721970795,145.396229505888,1916831,11,4.4,18.3,10.7,4,14.1,21.2,8.6,4.1,8.7,70.8,23.2,2.8,7.8,5.8,2,5.2
"231","06087",27385.6819984287,103.138462454993,268571,17.9,5.9,25.2,11.3,5.4,17.7,18.7,11.7,4.4,6.3,44.3,8.3,6.3,6.8,5.2,5.1,7.3
"232","06089",24835.0306842927,336.537404042848,181852,21.6,6.6,30.9,8.1,6.6,21.1,21.6,18.1,6,1,22.6,5,11.3,3.1,6.1,1.9,11.1
"233","06091",12825.7887517147,171.467764060357,2916,19.8,5.6,30.6,6.4,10.9,31.2,13.9,14.8,3.9,0.8,13.4,1.3,4.2,2.3,3,2.3,23
"234","06093",20474.9256509796,217.939113260233,44049,26.9,7.4,30.7,9.4,7.1,26.4,20.1,18,4.5,1.3,25.8,3.3,12.4,3.5,5.6,1.8,15.4
"235","06095",27554.4074768013,107.318262951917,450995,14.8,5.9,26.1,11.1,4.9,16.5,22,12.4,6.1,4.9,64.5,9.9,2.7,5.2,4.6,2.3,6.9
"236","06097",24773.3582291232,116.289544587213,488436,14.4,5.2,25.7,10.8,5.6,20.6,19.3,11.8,5,5.5,39.1,10.4,4.5,4.8,4.8,2,6.3
"237","06099",30792.1378538319,334.382126677571,552063,23.7,8.2,31.7,19.7,6.1,13.3,26.8,12.7,7.4,9.1,61.5,7.1,4.4,7.6,5.4,1.1,10.2
"238","06101",28812.0200603425,243.186244336586,99101,23.6,7.6,31.1,20.4,6.2,15.7,25.5,13.8,7.4,9.6,56.9,8.7,4.4,6.5,5.4,1,12.4
"239","06103",27548.7141897257,361.920469122228,65484,28,7.4,30.4,12.9,6.6,19.9,23.8,18.7,7.2,3.5,34.8,2.9,16,4.5,6.2,1.5,16.3
"240","06105",12543.2689281893,157.341557052049,15889,34,7.4,24.2,4.7,13.2,27.7,16.4,15.7,5.4,2.8,21.1,0.6,15.7,4.9,4.4,1.9,20.7
"241","06107",36070.8507411616,337.102858615343,473446,31.5,9,32.7,26.5,7.9,11.5,30.2,11.8,9,12.7,73.5,4.9,6.7,9.6,4.7,1.3,14.3
"242","06109",32880.548433437,385.503609550306,54993,17.9,8.3,32.6,7.5,6,27.3,17,21.3,4.6,0.6,20.8,3,8,2.1,5.5,6.1,13.2
"243","06111",28598.6254303695,202.254370202694,842009,15.6,5.3,25.6,14.6,8.2,16.3,22.3,11.3,4.8,8.9,56.5,11,4.1,6.5,4.2,1.7,8
"244","06113",25640.4824514947,208.620205304387,217141,24.7,5.3,30,12.1,4.7,13,20.5,10.4,5.6,6.3,55.7,16.1,3.8,6.4,7.8,3.8,8.9
"245","06115",27139.0979744201,165.22856618322,81705,25.5,7.4,32.3,17.3,6.9,12.9,27.1,16,7.2,4.4,48.4,7.4,8.4,5.7,6.4,1.8,11.2
"246","08001",32278.0587870014,286.264128163276,520149,16.9,4.6,29.1,15.2,10.8,10.8,25.6,11.1,7.2,5.5,52.5,15,6,4.5,4.6,0.7,8.7
"247","08003",36676.7922235723,413.122721749696,16460,28.5,3.4,25.2,10.2,8.4,14.5,23.9,15.8,6.4,2.3,54.3,8,12.3,2.2,6.2,5.9,10.6
"248","08005",30391.0288439353,213.766305601777,654453,13.8,4.6,27.8,7.8,8.7,13.7,22.9,10.5,6.1,4,42.2,23.1,0.9,3.1,5,0.8,6.2
"249","08007",26641.498260419,177.659338218965,13509,19.8,4.8,30.7,5.5,11,27,17.7,15.6,3.5,0.3,24.3,3,8.5,2.6,2.5,1.3,10.4
"250","08009",30406.1784897025,486.270022883295,3496,33.6,1.7,23.8,14.2,6.6,23.9,22.2,17.4,4.1,0.2,17.5,4.1,9,2,5.1,2.6,19.1
"251","08011",54414.6736198525,917.101240784032,5561,40,5.5,31,16.6,7,18.4,16.8,21,3.5,1.3,45.6,3.1,13.1,3.7,7.9,25.4,18.6
"252","08013",28065.9530575857,140.267390418003,328658,16.3,4.4,28,4.3,4.4,15.3,18.1,8.5,4.4,1.3,23.8,19.2,2.4,1.6,5.2,3.9,5.8
"253","08014",25126.4436210207,182.565656019257,73946,7.6,3.2,19.1,3.7,5.2,14.7,21.5,7.9,4.7,1.3,25.4,24.7,2.2,1.2,3.6,0.5,4.9
"254","08015",29247.5976282969,286.240032713147,19564,20.3,6,28.7,7,8.2,26.3,15,13,7.9,1.6,15.4,1.4,8.9,3.5,4,7.5,16.3
"255","08017",22769.4090382387,695.249130938586,1726,18.5,2.1,14.2,7,7.2,20,25,11.2,2,2.1,20,0.3,8.7,0.4,0.8,2.5,12.3
"256","08019",20642.3481867489,138.253748803573,9403,13.4,4.7,26.3,3.4,9.2,21.1,11.8,12.1,2.6,0.9,13.9,4.6,4.8,1.7,4,1.1,8.5
"257","08021",30901.6284919899,767.906792003177,7553,31.4,7.2,20.9,10.2,14.4,19.5,25.6,18.5,4,1.3,55.2,1,17.1,5.6,6.5,1.1,22.7
"258","08023",28013.5823429541,537.63440860215,3534,38.5,6.6,26.1,11.7,8,27.8,17.9,26.4,9.5,3.6,66.4,0.3,16,2.6,5.3,0.5,16.9
"259","08025",61604.9809754411,570.736769283985,5782,32.4,7.2,25.6,19,6.6,14.4,14.5,21.3,10,1.2,47.6,2.7,16.7,1.6,5.7,23.1,19.9
"260","08027",17318.3213920164,470.829068577278,4885,21.5,4.9,18.2,3.1,10.9,29.7,17.3,14.2,0.6,0.1,12.9,0.7,6.3,4.3,2.5,0.5,19.1
"261","08029",23568.4727167741,532.512109838642,31173,23.9,4.4,25.4,10,11,26.9,19.6,19.4,3.9,1.3,20.6,1.1,13.5,1.4,4.2,3.8,21.8
"262","08031",31971.8626899268,218.064153066967,710800,18,4.7,29.4,9.5,9.1,12,18.7,9.9,5.1,4.2,46.1,38.9,0.3,3,9.9,2.1,8.5
"263","08033",18376.9858308286,343.49506225848,2329,19.1,3.1,12.6,4.7,8.3,35.7,14.5,8,3.5,7.4,23.4,1.6,25.5,2.1,5,0,33.5
"264","08035",28269.9344264115,141.585648212412,360206,5.1,3.4,16.3,2.1,3.6,12.9,24.5,7.5,4.4,0.8,20.6,14,0.3,1.5,2.1,0.3,2.6
"265","08037",34057.5022461815,70.0808625336928,55650,13.3,4.4,27.4,7.6,10.4,13.6,20.7,6.2,4.5,5.3,35.8,27.5,5.7,3.5,4,0.2,4.9
"266","08039",22228.5217522773,177.646747552632,26457,9.1,2.3,14.9,3.3,5,17.5,21,8.1,2,0.6,15.7,0.1,2.9,0.9,1.1,0.2,5.4
"267","08041",32856.5579887255,264.403558425518,730323,16.2,5.7,28.5,5.2,7.5,13.3,23.5,12.5,5.9,1.1,33.1,13,2.9,2.2,3.6,2.8,6.1
"268","08043",38792.8401246258,431.710346793736,49107,24.3,4.8,27.2,10.2,6.9,21.9,16.1,18.9,4.8,0.7,21.8,4.7,13.7,1.8,5.2,17.4,17.4
"269","08045",29431.123648331,170.225183600019,61683,14.5,3.2,25.1,10.7,17.5,13.6,24.6,9.1,6,6.2,34.6,7.3,11,2.8,4.5,1.7,10.2
"270","08047",20167.3497267759,119.535519125683,5856,14.2,2.1,29.9,5.6,8.7,15.9,17.9,12,5.3,0,15.6,2.9,1.9,1.9,5.2,2.1,10.1
"271","08049",25966.6751462732,190.791147290766,15724,14.3,4.6,25.2,5.3,12.3,19.3,17.1,6.7,2,0.7,17.9,16.6,4.2,1.2,2.5,2.1,8.9
"272","08051",23439.8871782818,94.0180984839581,17018,16,3.6,25.1,1.7,7.2,14,15.8,7.4,2.9,0.7,14.9,9.3,4.5,2.7,2.1,5.9,6.8
"273","08053",17782.6564215148,0,911,10.5,1.9,25.9,1.5,12.6,34,11.1,17.2,7.1,0,10.3,0.3,5.1,1.5,1.5,0,9
"274","08055",26160.0928074246,594.547563805104,6896,24.6,6.4,27.9,7.1,6.1,33.1,15.8,20.6,3.5,0.7,38.5,1.7,10.6,1.1,5.3,2.8,24.5
"275","08057",13680.5555555556,0,1440,32.9,8.2,22.6,14.3,10,31.4,18,12.7,2.6,0.2,13.2,0,14.5,0.5,5.9,1.3,18.8
"276","08059",27974.1059293494,272.859286259364,580519,11.1,3.9,22.7,4.8,5.2,17.1,19,10.5,4.5,1.1,23.5,16.5,0.9,1.5,3.9,1.5,6.1
"277","08061",29250.1855976244,445.43429844098,1347,28.9,0,28.7,8.8,8.4,21.8,24.1,9.6,2.4,2.7,8.2,3.2,9.6,0,2.7,3.1,16.7
"278","08063",26722.545816167,454.610029833783,7039,22.6,2.6,25.1,12.3,12.1,20,25.7,15.9,6.1,1.2,23.5,2.9,13,1.5,5.7,1.7,11.6
"279","08065",29960.8266918817,27.0160745643658,7403,13,2.4,21.6,5.7,16.4,14.2,16.7,11,2.6,4.7,39.5,1.6,9.1,1.2,3.5,2,12.4
"280","08067",28674.7762713681,182.198167300788,55983,18.8,3.2,25.4,4.2,9.5,19,18.2,10.1,4.2,0.3,23.3,8.8,12.4,2.6,2,3.3,14.6
"281","08069",30853.7606820958,172.249229887329,359363,16.6,4.6,27.1,3.7,5.9,16.4,18.8,10,3.3,1,19.2,12.7,3.4,1.4,3.8,2.8,7.7
"282","08071",31132.9912633477,360.560255165719,14422,28.7,7.4,29.4,11.5,8.9,25.1,18.3,23.3,5.6,1.6,47.6,2,9.8,2,8.4,4.8,16.7
"283","08073",42701.0567795093,197.026688160487,5583,22.3,2.3,23.8,11.3,8.1,17.3,17.2,15,3.5,1.1,24.8,5.1,10.3,0.8,5.3,24,22
"284","08075",40784.9028260257,563.327387099803,21302,26.6,3.2,23.6,8.9,7.2,18.4,19.3,14.9,4.8,1.2,23.7,6.4,10.1,4,5.8,7.3,13.4
"285","08077",33620.4853616514,415.676579282782,156131,19.8,5.3,28.4,7.7,9.9,20,21,15.3,6.6,1,20.4,5.8,9.3,2,5.3,2.5,9.7
"286","08079",39420.6549118388,503.778337531486,794,15.2,4.8,31.6,2.2,14.5,27.1,12,11.3,1,0,7.2,0,9.1,1.2,2.9,1.1,9.6
"287","08081",28446.1910519952,415.659008464329,13232,25.1,5.4,27.6,8.7,10.1,15.2,25.3,15,8.8,2.3,21.6,7.2,17.8,2.8,6.2,1.1,14.5
"288","08083",29881.0893747603,345.224395857307,26070,22.7,4.4,24.8,8.7,11.2,23.6,21.1,15,5.5,0.8,28.9,2.1,18.9,3.1,4.5,1.3,19.4
"289","08085",26502.1133503024,429.67564159447,42823,19.4,4.3,25.2,10.7,13.3,24.9,20.6,13.3,5.2,4,25.2,2.6,19.4,0.6,2.8,1.5,16.1
"290","08087",24375.9683250129,516.440006885867,29045,21.1,3.7,26.7,17.3,11.6,15.7,25.9,10.1,8,6.8,43.2,6.6,11.1,5.1,5.4,1.8,9.5
"291","08089",29031.2163616792,737.35199138859,18580,38.8,5.9,27.5,12,8,21.1,23.4,20.4,5.2,1.8,48.9,5.8,8.3,3.3,8.6,2.5,20.6
"292","08091",22893.0307941653,121.555915721232,4936,11.6,4.2,23.2,2.5,14.6,36.1,12.8,15.1,1.3,0.2,9.2,1.6,7,2,1.8,0,12
"293","08093",20031.8236062965,136.386884127976,17597,13.8,3.9,19.5,2.4,8.8,22,14.9,11.3,2.5,0.2,12.2,0,4.6,0.4,1.4,0.7,10.4
"294","08095",25194.7473848208,445.136879590474,4493,26.3,1.4,25.5,10.9,8,18.3,25.4,13.3,2,5.1,29.8,1.6,9.2,0.8,5.3,1.8,21.4
"295","08097",46747.4747474747,51.9480519480519,17325,10.5,2.1,27,1.8,4.4,20.3,15.8,8.9,3.9,0.4,19,24.5,4.1,2.3,2.4,1,5.5
"296","08099",27531.7513368984,434.491978609626,11968,30.9,4.4,27.7,14.5,10.5,18,26.1,17.5,6.4,2.9,43.5,5.5,14.9,4.5,6.6,3.1,17.4
"297","08101",37460.3741041425,530.526065364142,168135,26,5.9,30.1,10,6.3,18.9,22.2,18.5,7.5,1.1,49.5,7.9,5.2,2.2,7.9,3,15.6
"298","08103",34572.2623252957,230.379358009522,6511,22.1,6.1,21.7,7.8,9.3,16,24,16.5,5.4,0.9,17.6,4.5,6.6,1.8,2.1,5.3,8
"299","08105",32363.223212725,419.507079181961,11442,20.2,6,18.6,9.9,14.2,20.9,21,17,8.5,1.6,48.4,2.4,13,2.5,6.9,2,22.2
"300","08107",31859.3649775497,136.305323925593,24944,12.8,2.9,25.8,3,8.5,16.9,17.6,6.8,5.6,1,16.5,22.5,5.3,1.4,2,1.7,8
"301","08109",24171.0567090176,185.931205453982,6454,32.5,10,23.1,11.5,11.1,25.6,19.1,15.3,6,2.5,41.7,0.6,18.2,1.7,1.5,0.6,20.8
"302","08111",45362.3188405797,0,690,26.4,7.3,26.1,4.3,16.5,24.1,12.5,6.2,4.2,5.2,21.6,15.9,8.1,0,3.9,0,21.4
"303","08113",33741.6481069042,98.9853996535511,8082,20.2,3.7,27,1.8,10.3,16.5,16.3,5.3,5,2.9,15.4,27.9,2.8,3.2,6.3,0.2,11.7
"304","08115",24592.2208281054,501.882057716437,2391,26,3.3,27.6,8.7,7.8,25.1,22.2,19.3,6.9,1.5,24.4,4.4,4.1,1.1,6.5,1.9,14.7
"305","08117",39085.7696656437,48.4574382167663,30955,14.3,3.7,22.2,5.8,11,14.9,16.1,6.2,2.8,2.8,22.1,37.5,1,4.8,3,1.6,5.7
"306","08119",24073.0269003958,274.658696179013,24758,13.2,3.8,27.5,3,7,23.7,16.7,13.8,1.7,0.1,15.6,2.8,7,1.4,1.1,0.4,9.2
"307","08121",26344.1976333817,747.353124351256,4817,19.4,3.5,20.8,9.5,4.6,21.3,22.1,11.9,5,1.4,14.4,1.4,9,2,3.8,4.4,13.8
"308","08123",32428.6653834782,237.731773394556,331466,16.6,4.9,25.3,11.7,8.5,12.5,25.7,11.2,5.7,3.9,36.3,7.5,6.5,3.2,3.5,1.9,8.7
"309","08125",23757.2952304286,271.68444355001,9938,21.6,5.7,24.9,15.2,15.4,18.1,26.6,8.3,4.6,7.4,28.4,1,12.6,5.9,2.7,1.6,12.5
"310","10001",35646.9298245614,404.605263157895,182400,20.1,6,28.6,11.1,6.9,17.6,22.9,16.6,7.7,1.7,41.4,7.8,11.1,1.7,6.8,2.5,10.6
"311","10003",33169.1107266982,289.010755967309,570567,16.5,5.4,25.1,7.5,5.3,16.2,21.3,12.4,6.8,2.1,45.4,14.1,2,1.7,7,2.7,8.2
"312","10005",32880.1502484751,418.418734522247,240668,18.5,5,24,9.9,6.9,29.2,18.1,14.5,5.2,2.6,25.6,4.6,14.1,2.2,3.6,1.1,11.5
